name,long,lat,date,Buyout Amount,Number of Tenants
135,-122.4301469539309,37.78943812476725,03-28-2016,,
135,-122.4295200305438,37.79216995357472,05-09-2018,,
135,-122.4312181040073,37.79223406252875,11-09-2017,,
135,-122.4312181040073,37.79223406252875,05-31-2019,,2.0
154,-122.4579882466499,37.78558289166221,05-14-2018,,
154,-122.4590283264392,37.78438269067607,03-01-2017,,
154,-122.4579855226119,37.78554470481117,04-02-2018,,
154,-122.4444060558517,37.78751545050866,12-22-2016,,
154,-122.4449793928441,37.78466055726317,10-11-2018,95000.0,2.0
154,-122.4446238498982,37.78319272021341,03-20-2019,,
154,-122.443899934073,37.78757961254279,12-24-2018,52200.0,1.0
154,-122.4449848767533,37.78566182253935,12-15-2017,10000.0,1.0
154,-122.4449366315328,37.78473056058183,11-28-2016,35040.0,2.0
154,-122.4447842219884,37.78316641019766,02-25-2019,,
154,-122.4534137597822,37.78250109349705,12-09-2016,20000.0,1.0
154,-122.4521018821056,37.78508095067339,06-04-2019,30000.0,1.0
154,-122.4543782629411,37.78289567262837,08-16-2019,,
154,-122.4509960778586,37.78476990519199,04-18-2016,,
154,-122.4523485682059,37.78196281931902,04-08-2019,110000.0,3.0
154,-122.4519001713643,37.78463353761838,09-21-2016,,
154,-122.4436974997075,37.78386929834857,07-29-2019,13080.5,1.0
154,-122.4446238498982,37.78319272021341,03-20-2019,,
154,-122.4510070258496,37.78490371582027,04-26-2017,,
154,-122.4446419427155,37.78318489683315,03-06-2017,,
154,-122.4522828216578,37.78283693840125,06-26-2015,70000.0,3.0
154,-122.4512822497734,37.78238481514387,12-18-2018,,
154,-122.4523741626865,37.7825938613576,10-18-2018,35000.0,2.0
154,-122.4434556952149,37.78474294861653,08-23-2019,70000.0,1.0
154,-122.4452155862393,37.78367571018705,10-17-2017,,
154,-122.4450822626857,37.78369271284434,10-27-2017,,
154,-122.4519765554121,37.78424356169774,03-26-2019,19980.0,2.0
154,-122.445033716559,37.78465370117168,10-02-2018,,
154,-122.4512822497734,37.78238481514387,09-30-2019,,
154,-122.4523273764754,37.78196558602355,04-08-2019,7195.84,3.0
154,-122.4452155862393,37.78367571018705,02-05-2018,49600.0,2.0
154,-122.4523256398144,37.78235225701381,02-23-2016,74959.92,2.0
154,-122.4444060558517,37.78751545050866,12-22-2016,,
154,-122.4568941765783,37.78579134416562,03-25-2016,31466.0,2.0
154,-122.4512822497734,37.78238481514387,12-18-2018,,
154,-122.4467006161895,37.78708052908009,06-26-2019,,
154,-122.4444346694487,37.7855741333381,03-18-2016,,
154,-122.4580573405784,37.78460798321129,03-27-2018,45000.0,1.0
154,-122.4568941765783,37.78579134416562,09-23-2019,,
154,-122.4566000451982,37.78180856963864,04-08-2019,125000.0,1.0
154,-122.4431654729444,37.78434910191763,10-06-2017,20000.0,3.0
154,-122.4500780263654,37.78234061255416,10-10-2019,,
154,-122.4444376884338,37.78751144030939,12-22-2016,,
154,-122.4518615591327,37.78439516944332,11-03-2016,,
154,-122.4512822497734,37.78238481514387,12-18-2018,,
259,-122.4188566385785,37.72468795786305,12-04-2018,20000.0,2.0
259,-122.4103458464836,37.71996612582591,06-12-2017,,
259,-122.4048180341889,37.71984997809854,04-24-2015,30000.0,3.0
259,-122.4042180023778,37.72104200399015,07-28-2016,37500.0,2.0
259,-122.4074862238322,37.72005278931082,06-23-2015,,
259,-122.4101586550433,37.71986432035586,01-26-2016,,
259,-122.4103458464836,37.71996612582591,11-21-2017,60455.89,6.0
259,-122.4175410480795,37.7241327749985,03-28-2019,,
259,-122.4082905512789,37.72325854294242,05-21-2019,,
259,-122.4100931731519,37.72495992054459,09-06-2018,,
259,-122.4098562080247,37.72141679424654,07-23-2019,15500.0,1.0
259,-122.4074862238322,37.72005278931082,05-16-2016,52140.0,2.0
330,-122.4820301848532,37.74031141012441,03-30-2016,,
330,-122.4786116286905,37.73769355967455,06-05-2019,,
330,-122.4926288456576,37.74012971722698,01-17-2020,,
330,-122.4788300262305,37.74264590947105,03-20-2017,15000.0,2.0
330,-122.4797706328387,37.74069777062388,12-16-2016,,
330,-122.4874819252666,37.73508783057588,05-08-2018,,
330,-122.4776436029587,37.7392876503424,10-20-2015,,
330,-122.477699875584,37.7418343332239,09-07-2016,,
330,-122.4875049309718,37.74176089603654,07-07-2016,63120.0,1.0
330,-122.4873543242748,37.74158777625264,03-06-2018,50001.0,3.0
330,-122.4786171620437,37.73776530923732,07-12-2018,,
330,-122.4776230675455,37.73928855407387,09-20-2017,,
330,-122.4776641383715,37.73928674660734,10-20-2015,,
330,-122.490420047518,37.7392970406866,12-01-2016,40000.0,2.0
330,-122.4874521001242,37.73841761628452,08-08-2016,,
330,-122.476791212377,37.74223317307401,03-02-2018,,
330,-122.4925988661425,37.73970162731099,06-29-2016,,
330,-122.4830503427775,37.74148974679505,03-17-2016,11460.0,3.0
330,-122.4812807248929,37.7390175113464,04-08-2019,40000.0,3.0
330,-122.4927873360433,37.73702022359512,06-05-2018,,
330,-122.4875725871305,37.73814972369837,01-29-2018,,
330,-122.4765173190376,37.73847009492232,06-29-2017,15000.0,1.0
330,-122.4926288456576,37.74012971722698,01-16-2020,,
330,-122.4887954175884,37.7406602981192,04-15-2019,25000.0,2.0
330,-122.4776230675455,37.73928855407387,10-20-2015,,
330,-122.4862964678901,37.74177810752592,07-12-2019,,
330,-122.4884277592324,37.73959980590123,03-29-2016,,
330,-122.4875787002408,37.7369128594874,06-10-2016,,
228.03,-122.4146675839789,37.75413360133461,08-26-2019,,
228.03,-122.4096902213104,37.75593359950464,03-08-2018,128350.0,2.0
228.03,-122.4154833080094,37.75488066200819,06-10-2019,,
228.03,-122.4113232883243,37.75701705903405,01-03-2020,,
228.03,-122.4126251074618,37.75575721597633,08-03-2017,,
228.03,-122.4085413557772,37.75709168824788,07-25-2017,40000.0,1.0
228.03,-122.4113261994913,37.7570477017412,07-12-2018,,
228.03,-122.4083937635545,37.75555491224588,11-06-2017,,
228.03,-122.4163828815811,37.75423981449475,02-04-2020,,
228.03,-122.4144486149211,37.75692158022721,12-16-2019,,
228.03,-122.4081942697064,37.75452256879903,01-05-2018,50000.0,3.0
228.03,-122.4164151993737,37.75457755448222,07-12-2018,60116.0,3.0
228.03,-122.4114874620409,37.75728458073478,03-31-2016,,
228.03,-122.4154833080094,37.75488066200819,06-10-2019,,
228.03,-122.4154833080094,37.75488066200819,06-10-2019,,
228.03,-122.4113203771597,37.75698641632665,01-03-2020,,
228.03,-122.4095262059598,37.75752466346047,09-28-2015,,
228.03,-122.4100957654855,37.75440885760086,09-27-2018,125000.0,1.0
228.03,-122.4083967649708,37.75558564148007,11-06-2017,,
228.03,-122.4102246822101,37.75498136594608,10-31-2016,,1.0
228.03,-122.4134511823507,37.75655014979671,04-02-2019,,
228.03,-122.407738405865,37.75667796827154,03-05-2019,20000.0,3.0
228.03,-122.4076689132989,37.7545539800834,11-20-2017,,
228.03,-122.4089846034699,37.75608629271794,08-22-2016,,
228.03,-122.4154833080094,37.75488066200819,08-22-2019,,
228.03,-122.4115983387164,37.75581883705032,04-26-2016,,
228.03,-122.4156011288549,37.75611209915009,12-19-2018,,
228.03,-122.4091935814089,37.75596352937461,04-12-2017,,
228.03,-122.4083967649708,37.75558564148007,03-11-2016,,
228.03,-122.4094475763282,37.75654211406945,04-19-2018,,
228.03,-122.4094795193652,37.75694127478591,04-03-2018,,
228.03,-122.4154833080094,37.75488066200819,06-10-2019,,
228.03,-122.4164151993737,37.75457755448222,07-12-2018,62654.0,2.0
228.03,-122.4083967649708,37.75558564148007,11-04-2016,,
228.03,-122.409021178454,37.75608408865814,08-22-2016,,
228.03,-122.4113145548377,37.75692513091116,01-03-2020,,
228.03,-122.4083937635545,37.75555491224588,11-04-2016,,
228.03,-122.4075618222627,37.75483186251485,03-09-2018,,
228.03,-122.4113843182324,37.75433152524491,04-29-2016,11780.0,2.0
228.03,-122.4076338895226,37.75455607408576,11-20-2017,,
228.03,-122.4100579081933,37.75441112181488,12-17-2018,,
228.03,-122.4142342363716,37.7556594430473,04-26-2016,,
228.03,-122.4113261994913,37.7570477017412,01-03-2020,,
228.03,-122.4153012800929,37.75442840927087,03-21-2016,,
228.03,-122.4164151993737,37.75457755448222,07-12-2018,91762.0,1.0
228.03,-122.4113174659975,37.75695577361904,01-03-2020,,
228.03,-122.4090577534359,37.756081884587,08-22-2016,,
228.03,-122.4112244469714,37.75451985122007,04-03-2017,,
228.03,-122.408661827427,37.75689965664208,11-18-2016,70000.0,2.0
228.03,-122.4132981948737,37.75495067262672,07-24-2017,8000.0,2.0
123.01,-122.4124104348526,37.78497564628164,11-17-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,62250.0,1.0
123.01,-122.413233264666,37.78486267460301,01-16-2020,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,62250.0,2.0
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.413233264666,37.78486267460301,01-16-2020,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.413233264666,37.78486267460301,01-16-2020,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,60000.0,1.0
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4119063408389,37.7850395984917,09-06-2019,20034.0,1.0
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
123.01,-122.4082201318615,37.78550718115183,04-14-2017,,
123.01,-122.413233264666,37.78486267460301,02-07-2020,,
123.01,-122.4082201318615,37.78550718115183,03-28-2017,,
213,-122.435973473531,37.74837933444168,11-15-2017,,
213,-122.4408411496544,37.74933687843184,08-28-2019,,
213,-122.4373907935678,37.75034930211296,06-09-2016,74000.0,1.0
213,-122.4411545623286,37.7486807860827,11-27-2017,85000.0,2.0
213,-122.4406904433675,37.75082400499829,06-27-2017,32500.0,2.0
213,-122.4406844035178,37.75076256578306,11-02-2016,88400.35,2.0
213,-122.434056708055,37.74802987033984,07-05-2016,6000.0,1.0
213,-122.4394868060564,37.75092407332066,02-22-2016,,
213,-122.4340492463908,37.75008842992644,12-21-2017,,
213,-122.4359719893332,37.74836400600126,04-27-2015,,
213,-122.4406934632962,37.75085472460556,04-20-2018,,
213,-122.4415039564587,37.74865085804424,05-06-2019,,
213,-122.4410710249066,37.74868417840663,10-03-2017,150000.0,1.0
213,-122.4346917303771,37.74971044653316,10-04-2018,,
213,-122.435973473531,37.74837933444168,04-27-2015,,
213,-122.4411127936185,37.74868248225207,10-27-2016,52832.8,2.0
213,-122.4408618582521,37.74933553676191,08-28-2019,,
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.4128667882632,37.79389877186843,02-22-2017,2500.0,2.0
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.409669566822,37.7940783507161,08-31-2018,,
112,-122.4133748078859,37.793425083831,12-06-2019,,
112,-122.4153280781148,37.79227281837272,01-26-2017,,
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.4112189299182,37.79339816083511,04-24-2017,,
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.4152839107368,37.79132823405426,01-27-2016,,4.0
112,-122.4157251450698,37.79127178626008,12-08-2016,,
112,-122.4112189299182,37.79339816083511,03-27-2017,,
112,-122.4112893962336,37.79374345119292,10-06-2017,,
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.4136895855528,37.79338494251196,07-22-2015,,
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.4143490458883,37.79290858340176,11-15-2017,20000.0,2.0
112,-122.4156970857727,37.79122996869041,04-14-2017,60000.0,1.0
112,-122.4143599508438,37.79296289015933,11-20-2019,,
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.4153981549865,37.79226387530603,01-26-2017,,
112,-122.4111453019415,37.7934444695894,04-23-2015,,
112,-122.4101664333911,37.79462923521116,02-23-2018,17500.0,1.0
112,-122.4153631165528,37.79226834684459,01-26-2017,,
112,-122.4112189299182,37.79339816083511,07-19-2018,,
112,-122.4143512268781,37.79291944475338,11-15-2017,30000.0,2.0
112,-122.4112189299182,37.79339816083511,07-19-2018,,
227.04,-122.4022106342842,37.76017920815943,08-25-2017,65000.0,2.0
227.04,-122.4043038657213,37.76325511539211,01-08-2018,44375.0,1.0
227.04,-122.4031435046958,37.75975395213206,07-11-2017,40000.0,2.0
227.04,-122.4042704804395,37.76138814808955,08-17-2016,22725.0,1.0
227.04,-122.4013430975416,37.76163931996107,04-13-2015,,
227.04,-122.4021539413031,37.75962162032288,01-29-2020,,
227.04,-122.4009994504894,37.75768648493168,04-18-2018,5000.0,1.0
227.04,-122.4049655333645,37.7600203145897,12-07-2017,,
227.04,-122.4013430975416,37.76163931996107,03-22-2016,,
227.04,-122.4043855587312,37.76261438525006,05-15-2018,,
227.04,-122.3993536616258,37.76079489398798,09-19-2019,,
227.04,-122.401911595658,37.75852338313075,03-07-2016,8000.0,1.0
227.04,-122.4009994504894,37.75768648493168,07-10-2015,,
227.04,-122.4043941995248,37.76419215393599,09-04-2015,,
227.04,-122.4021534924755,37.76102264523561,03-12-2019,,
227.04,-122.4013430975416,37.76163931996107,04-13-2015,,
227.04,-122.4013288045031,37.76149219426876,04-13-2015,,
227.04,-122.4013311866723,37.7615167152179,04-13-2015,,
227.04,-122.4013288045031,37.76149219426876,07-29-2016,,
227.04,-122.4035377095112,37.76392574320365,03-12-2018,,
227.04,-122.4043941995248,37.76419215393599,09-04-2015,,
227.04,-122.4006607039369,37.76099488014637,11-03-2015,,
227.04,-122.4006607039369,37.76099488014637,11-03-2015,69649.0,2.0
227.04,-122.3989295359216,37.75779805812185,07-26-2019,,
227.04,-122.4043917967469,37.76416754966785,09-04-2015,,
227.04,-122.4013430975416,37.76163931996107,04-13-2015,,
227.04,-122.4020963475445,37.76043224801533,10-24-2017,,
227.04,-122.4037680483822,37.7579586853368,06-29-2018,50000.0,3.0
227.04,-122.4012068921784,37.76023727410536,08-16-2017,20000.0,1.0
227.04,-122.4006607039369,37.76099488014637,11-03-2015,35000.0,1.0
227.04,-122.4031529202505,37.75985179094865,08-19-2015,,
227.04,-122.4013430975416,37.76163931996107,03-22-2016,,
227.04,-122.4021010829618,37.76048117265135,10-24-2017,,
354,-122.5062894754804,37.74902568975654,09-01-2017,52900.0,1.0
354,-122.5017604625401,37.74577437536038,03-15-2019,,
354,-122.5028107149565,37.74741425796135,05-06-2019,20000.0,1.0
354,-122.5076317765276,37.74720364881947,10-20-2015,,
354,-122.5022185665308,37.7389920519751,08-07-2019,,
354,-122.5024552198986,37.74235782179022,04-25-2017,10000.0,1.0
354,-122.5018029457266,37.7419527653231,03-06-2019,12800.0,2.0
354,-122.5022307306465,37.73719451254136,09-27-2018,16550.0,2.0
354,-122.5066860409099,37.740276163201,05-02-2019,,
354,-122.5036098217721,37.74150962630949,01-26-2018,,
354,-122.5058802591144,37.74515899873921,02-06-2018,15000.0,2.0
354,-122.5044428352785,37.74004161445757,10-26-2015,5000.0,1.0
354,-122.5069983049158,37.74575924100618,12-06-2016,,
354,-122.5034600572896,37.73990263229121,04-18-2017,,
354,-122.5019753658526,37.74885746377997,02-05-2018,50000.0,2.0
354,-122.5057466762015,37.74134174488473,10-06-2015,40000.0,1.0
354,-122.5042768612106,37.73624049347446,03-12-2019,,
354,-122.5063145387848,37.73746514686969,01-16-2019,,
354,-122.5057466762015,37.74134174488473,11-05-2015,29500.0,6.0
354,-122.5072154883613,37.74722028916084,10-20-2015,36000.0,2.0
354,-122.5060291430447,37.74165420789757,07-10-2019,45000.0,1.0
354,-122.5038302714534,37.74661593057531,01-05-2016,,
354,-122.5027000199423,37.74386656919582,02-19-2019,,
354,-122.5016373996707,37.74405660834115,10-22-2015,45000.0,3.0
354,-122.5072154883613,37.74722028916084,10-20-2015,35000.0,1.0
354,-122.5056135930245,37.7414191468146,06-22-2016,36530.24,3.0
354,-122.5059851738086,37.74666422995497,10-09-2018,,
177,-122.4170295329155,37.76690325989328,01-12-2017,,
177,-122.4145029827108,37.77048549686538,05-31-2018,6000.0,1.0
177,-122.4163843695466,37.77321870154704,11-08-2016,30000.0,2.0
177,-122.4151428626316,37.77267929667767,09-01-2017,14500.0,1.0
177,-122.4169077236257,37.77274696575911,11-17-2015,27093.75,1.0
177,-122.4165069733751,37.77311017052784,08-22-2019,95000.0,1.0
177,-122.4105486994796,37.76539376814002,02-23-2017,,
177,-122.4176304583042,37.7672307782403,09-24-2015,30000.0,2.0
177,-122.4170724954809,37.76690066593249,01-12-2017,,
177,-122.4155338270844,37.76682695965098,09-01-2017,,
177,-122.4172474929757,37.76525839966973,01-24-2017,,
121,-122.4136286166619,37.78862243924748,07-27-2017,,
121,-122.4100820763972,37.78850003619696,11-12-2015,,
121,-122.4118763956885,37.78904598617042,11-04-2015,,
121,-122.4130076508439,37.78872792873344,03-14-2019,,
163,-122.4297801589433,37.77660766218735,03-20-2017,70000.0,1.0
163,-122.4297801589433,37.77660766218735,07-19-2018,,
163,-122.4326463754276,37.77500337913918,10-05-2016,,
163,-122.4271908537795,37.77544633575406,05-28-2019,33000.0,1.0
163,-122.4279871294808,37.7763065601545,06-07-2016,,
163,-122.4272881917365,37.7781970577111,05-02-2019,40000.0,2.0
163,-122.4268216505722,37.77634404999029,05-18-2017,,
163,-122.431342771775,37.77614242020755,11-12-2015,35000.0,1.0
163,-122.4297801589433,37.77660766218735,03-20-2017,,
163,-122.4285555893404,37.77660082761408,08-06-2015,,
163,-122.4326427695598,37.77498548657035,04-15-2016,,
163,-122.4271908537795,37.77544633575406,07-22-2019,80000.0,4.0
163,-122.4324295128755,37.77573945125437,11-21-2017,,
163,-122.4275812528922,37.77672519080378,05-02-2019,,
163,-122.4297801589433,37.77660766218735,03-20-2017,19635.94,2.0
163,-122.4318975682001,37.77580736774819,01-16-2019,33000.0,1.0
163,-122.4297801589433,37.77660766218735,03-20-2017,,
163,-122.4309017755019,37.77688344953044,10-27-2017,,
163,-122.4315227601677,37.77703664323652,03-27-2015,32500.0,2.0
163,-122.4291615324858,37.77508782693408,12-09-2019,,
163,-122.4276195118145,37.77444143839259,02-13-2017,30000.0,1.0
163,-122.4297801589433,37.77660766218735,07-19-2018,,
163,-122.4269065386543,37.77596517580979,07-19-2017,,
163,-122.4298599904037,37.77709263174073,02-08-2019,,
163,-122.4304180238434,37.77504021231766,04-09-2018,,
163,-122.4297801589433,37.77660766218735,03-20-2017,,
163,-122.4312918821771,37.77768687366822,08-05-2015,,
163,-122.4290355486733,37.77510364481856,03-13-2017,100000.0,1.0
163,-122.4286619162252,37.7770576352295,08-12-2019,,
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4136287304676,37.78279970984973,05-24-2016,,
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,2.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,2.0
125.01,-122.4093030659274,37.78460583720253,12-18-2019,,
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,2.0
125.01,-122.4107343545927,37.78265478756742,02-03-2020,,
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4091559154397,37.78387638561761,02-13-2019,30000.0,1.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,2.0
125.01,-122.4112818278232,37.78225503240644,06-16-2015,,
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,1.0
125.01,-122.4091559154397,37.78387638561761,05-08-2018,193750.0,3.0
128,-122.4461221292615,37.79895352213411,12-18-2019,,
128,-122.4416513083314,37.79816685908718,06-29-2015,,
128,-122.4406437485306,37.80020933522092,06-13-2018,,
128,-122.4395301178223,37.79952675746242,10-02-2015,,
128,-122.4465882317324,37.79764982254744,01-08-2020,,
128,-122.4441094431701,37.79734986780783,10-20-2017,30000.0,2.0
128,-122.4445083378253,37.79932086542241,10-31-2017,,
128,-122.4387291283562,37.79601489333257,04-18-2016,,
128,-122.4454581333103,37.79635102757869,02-22-2019,,
128,-122.4431932236683,37.7979706517512,03-21-2017,40000.0,4.0
128,-122.439585717686,37.79842968032148,10-18-2019,,
128,-122.4439100628554,37.79636466185676,07-27-2016,,
128,-122.436162810848,37.79802172528311,02-23-2016,,
128,-122.4457793422786,37.79794697624559,05-02-2019,,
128,-122.443475075842,37.79984893826824,04-12-2019,42000.0,4.0
128,-122.4426747614913,37.79941825845952,12-05-2019,,
128,-122.438776002376,37.79624663206427,10-01-2018,12000.0,1.0
128,-122.4387299342093,37.7967120546947,09-26-2016,,
128,-122.439585717686,37.79842968032148,10-18-2019,,
128,-122.4431037400309,37.79905879801088,11-13-2019,,
128,-122.43968159888,37.79650663227662,10-18-2017,0.0,1.0
128,-122.4445083378253,37.79932086542241,01-26-2018,,
128,-122.4455449328262,37.79874338201127,04-19-2017,,
128,-122.4418903955191,37.79899855773917,11-29-2018,,
128,-122.4461221292615,37.79895352213411,04-02-2018,,
128,-122.4431037400309,37.79905879801088,10-15-2019,,
128,-122.4416513083314,37.79816685908718,06-29-2015,,
128,-122.4463731446548,37.79852691340119,11-07-2018,,
128,-122.4438955882448,37.79629313692536,01-23-2020,,
128,-122.4389365241704,37.79773340510935,02-17-2016,,
128,-122.445292863582,37.79495136442237,10-06-2015,26500.0,1.0
128,-122.4398453504943,37.79755315879405,04-13-2016,100000.0,3.0
128,-122.4377076541336,37.79929096427135,02-17-2017,,
128,-122.4387327340396,37.79603271938986,04-18-2016,,
232,-122.3884947600044,37.73254189240606,04-15-2019,60000.0,4.0
232,-122.388605777965,37.72801276447289,09-19-2019,,
232,-122.3895667231727,37.73044700324397,06-15-2017,,
232,-122.3818661607536,37.72845560510265,01-20-2017,,
232,-122.3856131276449,37.73090584384422,11-04-2015,,
232,-122.3895667231727,37.73044700324397,06-08-2017,,
232,-122.3901382078017,37.73161718791161,02-27-2017,,
232,-122.3854328494945,37.73080353089971,05-25-2016,,
232,-122.3876064761995,37.73014686277962,01-08-2018,,
232,-122.3876064761995,37.73014686277962,08-23-2016,20000.0,1.0
232,-122.3878221532447,37.73026926067745,08-02-2016,,
232,-122.3889262690312,37.7298264595992,03-14-2016,,
232,-122.3866350100073,37.7294173683854,09-28-2018,,
232,-122.3855410163252,37.73086491869974,08-07-2017,,
232,-122.391215139557,37.73029924777163,11-28-2016,,
232,-122.3884489661577,37.72981488378979,01-20-2016,,
232,-122.3841233085038,37.72817003560595,11-02-2016,,
232,-122.3855410163252,37.73086491869974,08-07-2017,,
232,-122.3855049606951,37.73084445611082,08-07-2017,,
232,-122.3877265028818,37.73116009136157,03-23-2017,,
232,-122.3890149977561,37.73202371291787,06-19-2015,,
232,-122.3866350100073,37.7294173683854,06-23-2016,,
232,-122.3856131276449,37.73090584384422,01-26-2016,28500.0,1.0
232,-122.3835610844432,37.7287960756649,09-12-2018,9000.0,1.0
232,-122.3904529686554,37.73000332048883,08-04-2017,33031.0,5.0
232,-122.3878221532447,37.73026926067745,08-02-2016,,
232,-122.388605777965,37.72801276447289,09-19-2019,,
232,-122.3880627911064,37.72946071300825,08-03-2017,,
232,-122.3853967939239,37.73078306827752,04-14-2016,,
232,-122.3898068900321,37.72963816909846,05-15-2015,,
232,-122.3878221532447,37.73026926067745,08-02-2016,,
206,-122.430888181844,37.75958998449865,12-19-2018,,
206,-122.4333669699192,37.76104774026247,06-14-2017,,
206,-122.4314677786192,37.76116226595867,12-09-2016,25000.0,2.0
206,-122.4299166537404,37.75727629090022,03-29-2018,,
206,-122.4296043047061,37.7627727717021,09-04-2019,,
206,-122.432706177373,37.76070660587618,12-12-2019,,
206,-122.4287543117785,37.76052314670915,06-04-2018,75000.0,2.0
206,-122.4329985533876,37.7622825493542,04-17-2017,,
206,-122.4288118217379,37.76121257542908,08-02-2016,,
206,-122.4258440344605,37.7598542806598,06-28-2018,,
206,-122.4325750294595,37.76109534447948,09-20-2017,20000.0,1.0
206,-122.4327645995504,37.75988199895106,04-18-2019,,
206,-122.4280886271379,37.75765700893785,09-08-2017,33000.0,2.0
206,-122.4264761817846,37.75744308153519,04-13-2017,,
206,-122.4299166537404,37.75727629090022,03-29-2018,,
206,-122.4313187212895,37.75795185714315,08-09-2019,,
206,-122.4299166537404,37.75727629090022,03-29-2018,,
206,-122.4329268496205,37.76154682924415,11-15-2019,,
206,-122.4299166537404,37.75727629090022,03-29-2018,,
206,-122.4299166537404,37.75727629090022,03-29-2018,,
206,-122.4318711755478,37.75700351031342,09-20-2017,50000.0,1.0
206,-122.4293085292208,37.75968554548744,01-24-2020,,
206,-122.433731731528,37.76252149353187,05-01-2018,,
206,-122.4306700702106,37.76130538397747,12-05-2017,25000.0,1.0
206,-122.4267386312634,37.75742726312816,10-31-2017,,
206,-122.4289500556045,37.76131439581823,01-03-2020,,
206,-122.4334104478581,37.76104513285799,05-24-2016,,
206,-122.4299166537404,37.75727629090022,03-29-2018,,
206,-122.428097948005,37.76286593924412,12-07-2016,,
206,-122.4305679218952,37.76024010118432,04-25-2017,50000.0,2.0
206,-122.4304893398958,37.76086781387219,08-18-2017,50000.0,2.0
206,-122.4299166537404,37.75727629090022,10-06-2016,50000.0,2.0
206,-122.4299166537404,37.75727629090022,03-29-2018,,
206,-122.4299166537404,37.75727629090022,03-29-2018,,
206,-122.4285661736952,37.75881448551848,04-04-2017,,
206,-122.4305649180103,37.76020877394589,07-27-2017,,
206,-122.430888181844,37.75958998449865,12-19-2018,,
206,-122.4309307203897,37.75958741084808,12-19-2018,,
206,-122.429035212119,37.76130925125258,09-15-2016,75000.0,2.0
206,-122.4319263031582,37.75703130689179,09-20-2017,100000.0,1.0
206,-122.4299166537404,37.75727629090022,03-29-2018,,
206,-122.4266948896914,37.75742989956993,10-31-2017,,
206,-122.4329985533876,37.7622825493542,04-17-2017,,
206,-122.4325907220316,37.75952189182755,09-13-2016,,
206,-122.4346944171733,37.7582357079788,12-22-2016,,
