RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20
274422,1340,Marina,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,399760,398457,397986,395693,393901,391713,391176,392268,394933,397366,399022,400541,403979,408089,412366,415161,418485,420947,425319,428521,432219,435712,441248,447690,452596,456349,458995,467231,476074,489980,497125,504289,507273,514244,520808,528737,536288,547318,558695,569348,577336,584280,593656,601909,612545,620191,630144,637618,645291,651952,660785,669722,681538,691662,705601,720147,735488,751111,768678,794022,818439,835038,844369,850220,855942,862653,865758,870270,871594,871253,867612,855248,848717,843989,845373,847323,852385,857872,861097,862429,864487,870276,873897,878003,875909,881894,888323,890900,881419,872616,872045,876646,879345,880132,884320,891654,905019,912418,919439,929481,949141,969155,983739,996688,1012989,1030506,1045501,1059609,1070560,1091914,1109484,1127140,1139480,1151455,1167061,1174724,1185184,1194889,1203458,1210008,1211741,1203667,1195744,1189762,1194246,1201847,1205790,1210975,1212195,1209847,1207227,1207968,1213686,1224511,1234984,1249114,1252966,1253359,1251947,1259126,1267697,1275425,1284758,1283479,1278927,1266102,1262500,1259013,1264389,1267443,1264786,1257089,1251787,1252797,1252667,1248799,1247580,1243216,1239662,1225367,1211196,1189785,1183600,1169678,1151978,1131129,1117816,1123523,1128683,1137788,1136577,1140190,1134609,1138836,1127259,1130802,1133693,1141389,1138907,1125521,1108037,1091442,1078687,1069492,1063683,1055761,1055212,1047904,1042642,1035581,1033040,1034271,1038336,1054035,1070568,1082562,1090402,1102858,1122013,1143746,1164613,1184273,1201035,1216682,1238510,1243764,1254433,1268057,1297082,1323299,1341041,1352470,1359788,1360176,1365854,1379080,1395616,1415371,1428919,1439788,1448150,1448641,1454083,1469357,1493079,1525527,1559062,1580301,1587659,1609076,1638647,1678927,1698860,1733079,1766896,1788347,1803184,1814890,1818903,1830816,1850111,1858380,1853579,1831304,1829483,1816848,1802197,1787737,1785448,1790789,1812534,1827334,1835970,1830609,1828200,1842666,1864109,1883815,1899165,1920337,1943908,1962238,1973443,1981589,1995500,2018760,2054408,2080879,2085665,2101240,2136465,2180515,2211091,2215963,2214302,2201326,2206270,2210221,2219214,2220352,2231943,2233495,2222472,2204588,2194268,2205002,2221299,2249355,2262239,2274904,2277662,2289077,2303151
115774,1361,Ingleside,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,248969,247891,247313,246166,245271,244108,242936,241859,241459,241437,242318,243273,244904,246705,248624,250101,252100,254771,258258,262194,265999,269965,272807,276051,278142,280601,282657,285494,288493,292021,295522,298692,301351,303456,306061,308662,312310,316579,321151,326329,329896,333851,336741,341006,345317,350397,355747,361125,367205,372477,378040,382436,389036,395055,402461,408656,416358,424718,434020,444761,454661,463609,470719,478222,484177,489141,491094,494024,496716,497227,496657,494828,494991,495429,496627,497923,500797,505226,512653,519787,524575,528927,532380,534352,534952,537380,542921,547949,548218,548604,549601,553380,555718,559808,565200,574689,586543,598325,607106,615870,630054,644259,657836,667237,682222,697152,713307,726233,735944,746391,754538,764467,769972,776599,782623,788990,795455,802029,804930,806578,807315,805663,805955,803467,807092,809218,811046,811566,809138,806711,804187,801271,798419,800517,802778,809970,809352,811873,811340,813230,812680,808252,806609,805840,807488,800290,795604,786567,785143,771863,760424,748807,740532,732307,720126,707198,693890,682742,671816,660129,648060,644025,642991,637462,630760,628244,629549,635501,640765,647104,646950,648798,648620,649674,642817,640365,637297,635310,633154,625907,617118,607604,605881,606911,605975,599669,599007,597174,597061,593228,592337,592815,598231,605750,615537,616442,616816,619980,628659,643869,659607,677581,687202,700204,712490,720658,719469,725910,741764,761129,772207,780402,786564,791085,795832,801483,803465,815985,831574,851365,858271,860274,861339,855382,853040,853405,867353,874668,880733,881900,887875,892205,899645,911564,929957,953935,972627,986936,986559,993584,1005679,1011919,1011966,999209,997333,988981,982427,968683,963476,962093,972137,977821,982044,982756,982128,991700,1001351,1014506,1023479,1037820,1053722,1070446,1087448,1099467,1108304,1122587,1149716,1178222,1195953,1214895,1235605,1256773,1268648,1268895,1262710,1254734,1253048,1254346,1248714,1239555,1233954,1227904,1222423,1213037,1207636,1208726,1211480,1218087,1221509,1220463,1218283,1215937,1216265
417496,1418,Mission Terrace,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,229758,229021,229131,229558,230402,231094,230842,231416,232009,233211,233936,234593,235759,237855,240177,241657,243000,244664,248215,250983,254312,257034,260762,264735,268090,271266,274107,277852,281726,285571,288943,291856,294583,297647,300776,303852,306804,310439,313198,315787,317699,321529,326057,332046,337617,343000,348650,355985,365265,373077,381281,388375,397656,405414,413310,420854,429643,438517,447231,453729,457864,462269,467921,476267,481450,483841,482736,478887,477024,476073,477309,477986,480296,482611,483732,483665,487334,495139,504869,516716,523752,529878,531729,535520,537241,541226,545850,550625,550834,549906,550275,552971,555189,556566,561056,567529,578640,587721,596424,603114,611694,620754,630956,639562,653704,670127,686385,698859,707365,719405,729373,739242,747444,755210,763618,769920,776063,780353,780566,782063,783469,782120,781263,782586,787991,793157,793145,793621,790169,786547,786208,786554,787639,790297,792949,797329,797059,797014,797763,798493,797211,792661,788017,780130,772096,759965,753058,745278,740692,729536,717083,706058,701834,699193,693168,683850,675162,664131,654377,640773,629611,622418,620806,614430,604124,597059,596126,602808,607037,617216,619283,625273,627181,631289,626928,627702,628072,628677,625521,616908,611106,600762,594994,589765,585863,580772,579294,576933,575655,574708,575768,581074,583861,590887,598148,603348,607236,612086,622265,634717,649323,661780,669639,673661,680885,688464,699057,710261,726984,746564,762450,777609,784288,788313,790445,801589,815054,827385,834295,843281,850689,852088,853100,850029,853315,859417,879982,889437,894507,901303,917704,936927,947556,960654,977783,995676,1013866,1029181,1033105,1043664,1053702,1058073,1048039,1028864,1021848,1016264,1005248,995357,992756,999415,1009774,1016516,1022855,1028260,1036406,1050501,1063335,1074512,1086345,1101672,1115968,1120967,1127278,1132978,1144311,1157533,1178765,1201695,1224371,1247225,1262331,1268516,1267341,1274945,1279507,1276590,1268803,1262306,1254955,1245441,1235398,1227016,1225941,1227529,1233835,1236889,1241265,1252383,1265027,1277333,1287673,1299356,1313422
118310,1583,Parkmerced,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,843713,844854,849024,851569,850702,846771,845738,842807,837321,830834,827830,831912,837564,843947,840915,835848,836235,841176,848690,860013,876142,893945,909099,919064,925566,928329,931620,947958,963557,983981,991932,998199,1000731,1003613,1006420,1000319,997476,995974,1008633,1010706,1013570,1004891,1000752,996829,997017,996716,990978,987944,986823,993764,1002957,1019479,1034929,1048704,1059397,1068482,1083675,1100606,1116337,1127531,1130333,1128740,1112943,1103163,1092405,1095595,1098181,1108577,1112291,1111246,1111546,1107413,1108570,1101720,1104175,1092332,1088564,1081016,1077010,1060182,1042587,1034974,1032571,1036874,1044244,1064899,1087048,1107018,1119883,1130236,1141640,1155462,1170401,1184494,1204121,1231823,1254212,1262185,1262034,1274416,1282998,1291226,1301530,1323923,1336922,1330256,1320145,1302225,1299726,1303579,1316126,1325463,1329928,1327449,1312903,1290432,1278862,1276263,1264645,1257191,1233343,1211409,1174830,1141192,1118728,1118753,1124419,1131864,1135715,1152829,1167782,1179650,1187068,1200484,1214917,1234596,1243170,1231869,1222445,1211509,1213569,1200206,1203274,1194332,1188713,1168120,1172472,1165045,1168793,1161145,1151757,1146128,1125540,1114027,1087524,1080464,1083340,1088356,1082070,1068093,1060052,1068347,1087868,1101108,1118384,1130054,1141309,1138820,1133512,1141069,1134566,1143907,1141547,1147657,1133016,1122270,1108733,1101063,1096043,1096910,1086786,1069561,1061519,1050400,1036314,1004884,990871,976054,966532,953932,945833,944212,949716,961153,970329,980005,992872,1019768,1041759,1067460,1087065,1098820,1110237,1114033,1120193,1103650,1093357,1088730,1098743,1094972,1085740,1073580,1068738,1069920,1066603,1061476,1051097,1061603,1072710,1087992,1091160,1106549,1124886,1150688,1179895,1216129,1252548,1288864,1329919,1374205,1414655,1436851,1444618,1442581,1441611,1435045,1415039,1383223,1364749,1357645,1357159,1337128,1317449,1296634,1290602,1281605,1279872,1274578,1286090,1307713,1322884,1325209,1319412,1322308,1323795,1332473,1351441,1373976,1390338,1408362,1423061,1434942,1446744,1463892,1473798,1485686,1505669,1525758,1529307,1532678,1543894,1556804,1555707,1556514,1559483,1561234,1561080,1539937,1519009,1490836,1490116,1484804,1480667,1462515,1452137,1438872,1423738,1407584,1395812,1394420,1388012,1383238,1363142
417527,1606,Silver Terrace,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,220194,219185,218600,217530,216265,215208,214024,213448,212953,214074,215349,217200,218425,220151,221586,222432,224171,226238,229118,231562,234084,234294,235245,236033,238807,241336,243880,247045,250094,253010,255798,258855,262883,267547,270993,273413,274842,277019,280448,284323,288311,292309,295888,299423,301683,304316,307976,313786,319905,325135,329925,334523,339870,345224,352327,359378,368383,379442,391368,402420,411671,420478,427216,433418,437690,442210,444508,448265,451934,452794,451453,447749,446994,446417,447095,447534,451466,456766,463104,468055,470981,474549,478178,484554,489368,495567,502200,509481,512462,513814,515686,519595,522665,524596,528084,533107,541195,548067,555490,561527,568462,574851,581504,587324,596627,607788,618715,627122,633821,643946,651623,659928,667791,677711,687866,696213,704459,713049,718483,723349,725042,723943,723452,723036,726737,729758,730584,729637,726823,723129,722322,723538,725485,728519,730153,735859,737242,739276,740198,743605,744996,741115,735520,723878,714518,700546,692523,682569,673516,659082,642236,628581,618896,611395,601744,591557,582571,574102,565383,553529,545159,539906,541255,535558,528105,524130,525877,532980,534953,539443,539794,543795,544367,546664,541473,541615,540613,539477,535197,529847,527308,522326,517356,511968,506303,497882,493964,489116,486104,480303,475429,470803,468566,470915,475397,478101,481104,486106,493811,504177,516914,533303,548337,563285,578615,588382,600596,613364,633031,655093,672150,685561,691889,695517,697845,703300,706135,715045,721297,732369,737687,736627,738089,740978,748794,758609,775068,787357,796786,805988,816604,824194,824703,832303,839314,848222,857663,862740,861497,861434,871427,877902,881140,878009,881774,877563,877073,874905,878690,883850,892558,899374,899562,899631,898126,907705,920864,941748,958664,971561,972720,974373,980840,991957,994497,996529,1004168,1011997,1015462,1027129,1043874,1058424,1070148,1080930,1092009,1091867,1102084,1102693,1103907,1089087,1092268,1085649,1082311,1073396,1071991,1070622,1065458,1065874,1063277,1067021,1067432,1076776,1073949
274872,1706,Oceanview,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,214780,213901,213242,212403,212319,212671,212802,212900,213178,214381,215212,216033,216778,218279,220274,221774,222467,222952,224254,226642,228981,230409,232890,236085,239532,242907,246122,249590,253472,257352,260964,263147,265593,268212,270747,272612,274905,277032,279398,282615,285819,289480,293504,298484,303847,308851,313736,318956,324454,330827,337355,343443,349995,355362,360867,366547,373499,382271,391740,403080,413489,422548,428821,434158,438814,446078,452833,458737,461943,463095,464145,461952,461221,459198,460660,462953,467846,471950,476624,482932,488171,492551,494207,498745,502498,509910,517631,526362,529721,532055,535508,539767,544502,548892,556708,564339,575440,584856,592966,597877,605976,615574,624588,631394,640619,653281,665555,676637,684031,694303,702797,713503,722866,732384,741087,748163,756729,765954,773168,779152,781655,779770,776748,773312,774498,775879,777725,779581,778131,772623,766580,764568,766479,772744,779852,788958,790985,791735,790169,791307,790876,788237,786886,776466,764205,744591,732097,720210,713518,700583,685433,671909,661884,652081,638480,627345,620312,613933,605983,593717,583091,577415,575583,566040,554961,551208,554418,562485,565582,571663,572935,577086,579222,581160,578888,582456,584872,583122,576367,567715,561806,554558,548578,543857,536805,529162,524902,521557,522080,520191,519611,517240,514766,515838,518653,519688,521056,524463,530793,537713,544160,554393,565620,577392,592483,600694,612131,624717,643719,663932,678372,693863,702237,707080,706652,713520,718250,734136,744256,755069,758417,756264,757012,749576,750282,751590,767356,774339,780225,779189,783433,788777,792031,799166,808743,827077,842297,856844,852677,851955,852270,854349,849940,837968,835558,832676,831763,826896,823820,825351,836391,847883,854230,855170,858659,870968,887132,899220,906773,913249,925425,933078,941205,945840,954120,967244,986451,1001352,1005836,1016205,1024893,1040457,1045049,1054043,1057026,1056262,1061087,1063205,1061590,1059508,1060347,1061556,1063404,1061860,1065791,1067776,1072672,1082161,1086882,1092633,1098198,1104890,1114254
116918,1729,North Beach,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,383544,382512,382637,383019,383998,384096,383619,383831,384042,384311,385199,388459,393057,398010,401045,401689,401599,404048,408872,413433,417711,422574,426420,427588,426651,427103,429802,436160,443669,449149,452363,455714,460913,465507,470461,474529,480424,486352,491828,496036,499784,506654,515008,522110,527982,535043,544426,555267,564963,572531,582599,593411,607064,615297,623740,632187,643101,655433,669387,685525,700823,715196,723831,728550,724804,725338,723539,727302,727257,727047,721746,713147,706762,700135,696589,692865,698733,703850,709987,711489,714008,715214,716369,716073,715374,717749,722128,729358,730427,731872,733697,736743,738138,737019,738367,744622,754318,764928,772917,779649,784693,792354,802253,813358,826218,842271,860111,876258,887615,900649,912262,924113,936293,945839,955377,961951,971386,983249,990565,995721,997502,994200,989155,985527,988720,995413,997498,999203,997582,989602,982289,977553,980707,988569,1001477,1015964,1024267,1023410,1019591,1017799,1018862,1021024,1024842,1020991,1014856,1000971,992047,980847,972430,963322,956792,952068,946343,941825,934643,927400,917028,906690,895182,884799,879091,876981,876610,866934,857881,852371,851239,859025,865738,875862,875742,874443,868241,865532,857902,863084,863247,863788,858602,849228,842723,834328,832019,828827,823395,814395,811625,803204,800294,794552,794266,795365,794308,802663,811637,823746,835796,853486,873465,894574,916177,936811,952229,961386,980004,987229,1003062,1014463,1033733,1045517,1052426,1066744,1075675,1078786,1077664,1092795,1106101,1119869,1120934,1124196,1127150,1128721,1131676,1124726,1119405,1128430,1154859,1170084,1167905,1173753,1186149,1207266,1218051,1238752,1260845,1276304,1291525,1295099,1290691,1288369,1305123,1312364,1311334,1293590,1287661,1276936,1269331,1266635,1270854,1277770,1290684,1298292,1300514,1294303,1295461,1305289,1318734,1327667,1337260,1355681,1373000,1382649,1381912,1378749,1373893,1380981,1393056,1404184,1405232,1412645,1416226,1417283,1411270,1406964,1397667,1384994,1384654,1381505,1379010,1370178,1374973,1377955,1383664,1380038,1380083,1381280,1388783,1399492,1400993,1399696,1393225,1389674,1378636
227971,1765,Lone Mountain,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,323049,322082,322780,324216,326438,328233,329327,331194,334335,339201,344399,349414,352886,356727,359042,361213,362808,364853,369030,372296,374396,372826,372017,372389,376070,381883,388723,395316,401365,407867,412306,417011,421075,427940,433140,438492,443212,448712,454475,458531,463866,471008,480267,490154,500702,512546,526262,538065,549007,559825,571935,585382,595070,603498,613797,622774,634329,643890,654723,666629,677563,684906,685261,684972,683748,682780,678909,677121,673757,668566,663657,658668,656476,652921,655651,660106,673787,687668,696056,706410,714439,730367,739525,748878,753668,761654,767531,771933,766415,760718,764835,770939,779238,776084,777304,778167,788104,801712,814882,829693,847552,867008,881282,887550,893254,903871,916045,932128,943514,956868,968820,976294,979169,979170,984827,992019,1005848,1021168,1033941,1039295,1037536,1029324,1021157,1018251,1022949,1028831,1027370,1026203,1015465,1006438,999466,999688,1002270,1007211,1013333,1019066,1020303,1021610,1025235,1031016,1040368,1043557,1046040,1041000,1042201,1040737,1042383,1045120,1049526,1047179,1036324,1027416,1019338,1010682,1000574,991943,985779,971914,961607,942559,929908,923604,932118,933463,932009,938533,947413,959513,959831,968987,967286,974187,973676,975169,962595,958119,955433,955892,953039,946084,942869,938727,942628,944205,945327,937796,935956,931157,930041,928706,930253,937616,941044,950058,956362,963138,969232,985739,1014373,1054251,1089578,1108926,1116346,1121805,1141860,1150468,1166783,1179983,1214853,1245944,1266687,1261822,1252733,1251551,1269086,1292273,1315663,1350289,1371314,1394405,1394034,1389966,1383089,1384486,1398869,1415182,1439578,1449191,1445855,1444774,1454876,1477730,1487781,1507252,1533483,1573621,1599595,1621836,1624109,1644684,1671177,1683440,1685654,1666680,1674078,1668271,1651379,1620803,1609061,1607674,1614836,1609963,1609876,1613376,1616281,1631136,1643201,1661612,1676587,1703337,1724631,1748023,1769516,1788078,1800018,1811501,1838225,1866023,1884161,1907695,1950800,1992608,2022316,2028194,2028730,2021840,2026939,2026742,2019607,2001882,2005949,2010516,2004322,1986256,1977770,1984427,1994638,2013591,2025431,2040863,2054547,2074343,2083784
114291,2006,Chinatown,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,662572,659884,657067,654803,654688,661010,670359,685717,697220,705458,711437,713715,715450,715852,728168,739776,749592,753106,754536,751240,749815,752340,754884,762665,772264,791356,795007,797654,798987,794459,786406,772042,771733,775434,786469,794133,802551,807809,818911,828058,836562,849081,864436,881958,884993,888674,893839,912166,923000,926935,925763,930975,939368,947335,957188,975248,1000265,1011043,1016630,1015671,1022301,1029355,1039593,1052545,1064825,1073013,1078941,1071798,1063914,1059762,1055630,1046390,1034648,1027394,1022952,1016886,1004527,995412,977313,974931,965100,960036,948382,942549,941205,945239,945180,939482,931194,928056,941605,955857,977802,999599,1032174,1057504,1077248,1091083,1110103,1132984,1165953,1194522,1213023,1211893,1214836,1218348,1224746,1231027,1244712,1265888,1291579,1319107,1337788,1350046,1354603,1363494,1375798,1399231,1418090,1432909,1434933,1426560,1410946,1397998,1398783,1410114,1428589,1460052,1473905,1475329,1465524,1473228,1489526,1515225,1535493,1554629,1556336,1551568,1546172,1533155,1526693,1516153,1519838,1509291,1495949,1469141,1458967,1447103,1450412,1444666,1435408,1425912,1420865,1414699,1404726,1393774,1386624,1375059,1356006,1334251,1313894,1298668,1286476,1271083,1254181,1249110,1240301,1244057,1242250,1253545,1255267,1260932,1262306,1264763,1261551,1261471,1254609,1242088,1230447,1214955,1201848,1186713,1182042,1173127,1152137,1134558,1126641,1123958,1129578,1137341,1148526,1153583,1155549,1165161,1172309,1180263,1194133,1210542,1231809,1252818,1276352,1293438,1299243,1304190,1324011,1336169,1353086,1375040,1409057,1436482,1443623,1449316,1441913,1434020,1431684,1448001,1463531,1480817,1488779,1489992,1487810,1481326,1488023,1482626,1482540,1490316,1518461,1537678,1536085,1524895,1519741,1526609,1521916,1532049,1547873,1577248,1607559,1630670,1635933,1630621,1636103,1644530,1648623,1636217,1636337,1628460,1616806,1599545,1586536,1580790,1579029,1581876,1586844,1586971,1589568,1598046,1610673,1620523,1619849,1622260,1627028,1631046,1631271,1627311,1618880,1620027,1628985,1644525,1649526,1657442,1683131,1705808,1720276,1713902,1709655,1697203,1700913,1694794,1693890,1680352,1685339,1689321,1686352,1675110,1666959,1671481,1673534,1680389,1674235,1669207,1654305,1643258,1621043
415247,2359,Sunnyside,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,316359,314743,313859,312559,311794,311916,311943,312535,312708,313794,316661,320495,324723,328825,332524,335524,338583,342027,345594,349222,353220,356890,358177,359797,362185,366754,371836,377535,383806,387978,393264,397102,403246,408234,414294,418242,420620,422687,425486,428795,431095,435159,440251,448996,456586,466227,475239,484000,493913,502107,511694,521402,533535,545322,555993,564387,572124,579173,589144,605169,620309,634003,642126,649789,654105,658485,660216,661676,662872,662523,660134,652757,648877,646160,647128,647051,651838,657641,664562,671674,677764,685382,691172,697222,699460,704693,709713,715770,713020,709785,709351,713183,716522,718683,723391,730764,741294,749344,758582,767920,784051,799775,814427,824515,837975,852305,866312,876669,887027,901546,913697,923659,930253,937904,945392,949717,954831,962729,969661,978121,980962,978661,972697,967837,969085,971244,972688,975240,976135,971774,966379,961611,959933,963698,968928,978644,980047,981167,982962,988229,991072,990572,992547,988145,984817,970662,966782,959818,959412,949325,931482,915264,903941,898450,889904,880438,872488,866999,859300,849263,837265,831181,831819,824846,814082,807043,805337,814268,816476,824048,819677,819967,819537,824788,823807,831686,838696,841918,836103,822322,813796,802139,800064,796693,792846,780894,774913,765669,757997,747654,742168,741417,741192,748152,757528,763680,769035,774449,784206,794258,809711,830989,852109,867699,883242,890863,896821,904403,915701,935255,947827,963915,967339,964312,958967,964978,974225,985492,989861,994228,996538,992156,992876,987881,994165,998948,1012733,1013142,1008440,1002236,1005436,1013520,1022029,1038888,1055863,1073858,1085845,1103053,1115008,1135730,1155723,1174838,1182471,1182523,1184866,1177844,1166430,1152190,1146613,1143599,1143630,1140483,1138635,1135486,1136591,1146954,1160174,1176169,1191460,1213499,1232061,1242765,1253817,1263978,1282172,1301385,1330492,1345840,1353120,1360817,1365801,1371924,1378760,1392562,1392515,1379676,1366366,1358314,1347560,1339599,1342287,1344339,1352923,1351427,1349399,1344902,1349091,1362780,1372069,1377134,1378531,1382249,1380859
268382,2409,Outer Mission,Neighborhood,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,218750,218377,218036,216937,216192,215934,215649,215546,214635,214688,214360,214547,215132,215632,216863,218557,220195,221429,222650,224394,227048,229451,232769,236023,238200,240765,241956,244022,246051,248738,252008,254463,257911,260093,262199,263750,266894,270062,274119,277072,280359,282805,286376,290461,295185,299724,304459,309112,313811,318608,324262,330974,337096,343553,348462,353847,357629,363514,370157,378915,387134,393932,398498,402083,405590,409829,413208,416034,419694,421880,423307,421470,420626,419570,419975,420259,424007,427927,433225,438782,442158,445245,446949,450176,452349,457092,463206,470439,472314,474630,478329,483298,487354,490324,495998,504128,514691,524091,532084,538665,547271,555033,561191,565609,575025,587974,600881,611270,619763,630758,638958,648901,657750,666273,675270,683115,691602,699403,704322,709234,711415,709638,708063,706897,710494,716193,718669,721820,722222,720482,718114,717315,718596,723630,727890,732579,730301,727481,725663,725396,721218,713454,709796,700113,692492,678547,672150,663231,659260,649349,639477,627934,620789,615797,606092,597044,587417,578722,569981,562049,554855,550451,547643,542805,537121,535493,537525,544382,547584,554062,553583,552332,550393,550656,547338,545584,543735,541265,537593,530087,525183,518021,514364,513157,509558,503922,500869,500135,500272,497823,495880,496024,496106,499618,504027,506157,507756,510179,516089,523544,532634,542825,551112,557876,568611,572802,579485,587295,604116,623004,636655,649465,655500,659218,661752,670899,679205,693938,704798,715395,719384,719312,721555,717447,718530,722726,738103,747258,751285,756672,764361,775088,778759,786888,797403,811762,824682,832639,826708,822966,824394,825205,820912,810399,809408,805280,799229,794413,792367,799364,812217,824943,832049,834178,836566,843413,853972,865272,877069,886803,902341,908461,916103,915136,916747,921210,938520,955837,962569,971801,982691,999783,999478,1002307,1001426,1011466,1022611,1030155,1029138,1026697,1032501,1035048,1037313,1034031,1040998,1048483,1057007,1061405,1064752,1070500,1076349,1082532,1087002
